     2    0.16666E+04    0.60741E-01    0.29655E+01
     3    0.14646E+04    0.92980E-01    0.40112E+01
     4    0.13083E+04    0.95980E-01    0.42050E+01
     5    0.11952E+04    0.77102E-01    0.38982E+01
     6    0.11149E+04    0.51048E-01    0.33383E+01
     7    0.10581E+04    0.29297E-01    0.27196E+01
     8    0.10175E+04    0.16138E-01    0.21798E+01
     9    0.98922E+03    0.10277E-01    0.17552E+01
    10    0.97046E+03    0.83394E-02    0.14501E+01
    11    0.95874E+03    0.74187E-02    0.12547E+01
    12    0.95307E+03    0.66216E-02    0.11574E+01
    13    0.95082E+03    0.62105E-02    0.11363E+01
    14    0.95099E+03    0.59154E-02    0.11687E+01
    15    0.95380E+03    0.56886E-02    0.12309E+01
    16    0.95943E+03    0.56131E-02    0.13015E+01
    17    0.96751E+03    0.58442E-02    0.13676E+01
    18    0.97684E+03    0.63158E-02    0.14224E+01
    19    0.98838E+03    0.68512E-02    0.14670E+01
    20    0.10006E+04    0.73599E-02    0.15029E+01
    21    0.10135E+04    0.79182E-02    0.15366E+01
    22    0.10271E+04    0.86638E-02    0.15695E+01
    23    0.10412E+04    0.97508E-02    0.16036E+01
    24    0.10559E+04    0.11277E-01    0.16414E+01
    25    0.10712E+04    0.13247E-01    0.16846E+01
    26    0.10869E+04    0.15599E-01    0.17351E+01
    27    0.11032E+04    0.18253E-01    0.17899E+01
    28    0.11198E+04    0.21159E-01    0.18462E+01
    29    0.11370E+04    0.24297E-01    0.19004E+01
    30    0.11546E+04    0.27660E-01    0.19473E+01
    31    0.11725E+04    0.31238E-01    0.19820E+01
    32    0.11908E+04    0.35016E-01    0.20016E+01
    33    0.12096E+04    0.38971E-01    0.20032E+01
    34    0.12288E+04    0.43094E-01    0.19851E+01
    35    0.12483E+04    0.47397E-01    0.19482E+01
    36    0.12681E+04    0.51910E-01    0.18928E+01
    37    0.12881E+04    0.56683E-01    0.18205E+01
    38    0.13084E+04    0.61769E-01    0.17347E+01
    39    0.13292E+04    0.67173E-01    0.16369E+01
    40    0.13501E+04    0.72895E-01    0.15275E+01
    41    0.13713E+04    0.78941E-01    0.14068E+01
    42    0.13925E+04    0.85323E-01    0.12745E+01
    43    0.14140E+04    0.92055E-01    0.11303E+01
    44    0.14355E+04    0.99137E-01    0.97482E+00
    45    0.14574E+04    0.10658E+00    0.80858E+00
    46    0.14797E+04    0.11438E+00    0.62984E+00
    47    0.15022E+04    0.12252E+00    0.43721E+00
    48    0.15249E+04    0.13098E+00    0.23206E+00
    49    0.15477E+04    0.13972E+00    0.15150E-01
    50    0.15710E+04    0.14867E+00   -0.21954E+00
    51    0.15945E+04    0.15781E+00   -0.47841E+00
    52    0.16184E+04    0.16722E+00   -0.76385E+00
    53    0.16424E+04    0.17712E+00   -0.10753E+01
    54    0.16664E+04    0.18752E+00   -0.14044E+01
    55    0.16906E+04    0.19843E+00   -0.17425E+01
    56    0.17153E+04    0.20975E+00   -0.20882E+01
    57    0.17403E+04    0.22135E+00   -0.24423E+01
    58    0.17657E+04    0.23318E+00   -0.28073E+01
    59    0.17913E+04    0.24525E+00   -0.31861E+01
    60    0.18172E+04    0.25758E+00   -0.35797E+01
    61    0.18436E+04    0.27023E+00   -0.39889E+01
    62    0.18699E+04    0.28321E+00   -0.44148E+01
    63    0.18963E+04    0.29651E+00   -0.48582E+01
    64    0.19232E+04    0.31017E+00   -0.53202E+01
    65    0.19502E+04    0.32418E+00   -0.58013E+01
    66    0.19775E+04    0.33851E+00   -0.62993E+01
    67    0.20050E+04    0.35313E+00   -0.68113E+01
    68    0.20330E+04    0.36805E+00   -0.73352E+01
    69    0.20613E+04    0.38321E+00   -0.78687E+01
    70    0.20900E+04    0.39860E+00   -0.84133E+01
    71    0.21190E+04    0.41421E+00   -0.89709E+01
    72    0.21482E+04    0.43000E+00   -0.95433E+01
    73    0.21776E+04    0.44596E+00   -0.10131E+02
    74    0.22072E+04    0.46208E+00   -0.10734E+02
    75    0.22371E+04    0.47838E+00   -0.11351E+02
    76    0.22671E+04    0.49487E+00   -0.11981E+02
    77    0.22975E+04    0.51152E+00   -0.12624E+02
    78    0.23282E+04    0.52835E+00   -0.13279E+02
    79    0.23592E+04    0.54527E+00   -0.13941E+02
    80    0.23906E+04    0.56227E+00   -0.14612E+02
    81    0.24222E+04    0.57929E+00   -0.15289E+02
    82    0.24542E+04    0.59634E+00   -0.15973E+02
    83    0.24866E+04    0.61338E+00   -0.16664E+02
    84    0.25192E+04    0.63041E+00   -0.17358E+02
    85    0.25521E+04    0.64740E+00   -0.18059E+02
    86    0.25853E+04    0.66436E+00   -0.18764E+02
    87    0.26189E+04    0.68125E+00   -0.19473E+02
    88    0.26526E+04    0.69808E+00   -0.20186E+02
    89    0.26867E+04    0.71482E+00   -0.20905E+02
    90    0.27210E+04    0.73144E+00   -0.21625E+02
    91    0.27555E+04    0.74791E+00   -0.22347E+02
    92    0.27903E+04    0.76422E+00   -0.23071E+02
    93    0.28254E+04    0.78036E+00   -0.23797E+02
    94    0.28606E+04    0.79631E+00   -0.24522E+02
    95    0.28961E+04    0.81204E+00   -0.25249E+02
    96    0.29316E+04    0.82757E+00   -0.25975E+02
    97    0.29675E+04    0.84286E+00   -0.26700E+02
    98    0.30036E+04    0.85791E+00   -0.27422E+02
    99    0.30398E+04    0.87269E+00   -0.28143E+02
   100    0.30763E+04    0.88719E+00   -0.28859E+02
   101    0.31129E+04    0.90148E+00   -0.29573E+02
   102    0.31500E+04    0.91541E+00   -0.30283E+02
