     2    0.16457E+04    0.52148E-01    0.19924E+01
     3    0.14680E+04    0.83539E-01    0.31324E+01
     4    0.13205E+04    0.89024E-01    0.35205E+01
     5    0.12110E+04    0.74159E-01    0.34589E+01
     6    0.11319E+04    0.51389E-01    0.31437E+01
     7    0.10743E+04    0.31198E-01    0.27043E+01
     8    0.10321E+04    0.18155E-01    0.22657E+01
     9    0.10019E+04    0.11733E-01    0.18941E+01
    10    0.98077E+03    0.92308E-02    0.16020E+01
    11    0.96699E+03    0.80802E-02    0.13943E+01
    12    0.95962E+03    0.71620E-02    0.12601E+01
    13    0.95583E+03    0.64653E-02    0.11776E+01
    14    0.95452E+03    0.57734E-02    0.11404E+01
    15    0.95578E+03    0.51738E-02    0.11454E+01
    16    0.95977E+03    0.48539E-02    0.11872E+01
    17    0.96611E+03    0.49508E-02    0.12494E+01
    18    0.97366E+03    0.53496E-02    0.13167E+01
    19    0.98343E+03    0.58246E-02    0.13820E+01
    20    0.99390E+03    0.62364E-02    0.14385E+01
    21    0.10051E+04    0.66218E-02    0.14860E+01
    22    0.10172E+04    0.71165E-02    0.15258E+01
    23    0.10298E+04    0.78817E-02    0.15614E+01
    24    0.10430E+04    0.90224E-02    0.15969E+01
    25    0.10569E+04    0.10551E-01    0.16352E+01
    26    0.10712E+04    0.12413E-01    0.16800E+01
    27    0.10860E+04    0.14534E-01    0.17298E+01
    28    0.11012E+04    0.16873E-01    0.17831E+01
    29    0.11169E+04    0.19417E-01    0.18380E+01
    30    0.11330E+04    0.22166E-01    0.18906E+01
    31    0.11493E+04    0.25114E-01    0.19373E+01
    32    0.11659E+04    0.28238E-01    0.19744E+01
    33    0.11830E+04    0.31511E-01    0.19983E+01
    34    0.12004E+04    0.34923E-01    0.20070E+01
    35    0.12181E+04    0.38483E-01    0.20003E+01
    36    0.12361E+04    0.42218E-01    0.19781E+01
    37    0.12543E+04    0.46177E-01    0.19414E+01
    38    0.12728E+04    0.50411E-01    0.18930E+01
    39    0.12917E+04    0.54923E-01    0.18336E+01
    40    0.13108E+04    0.59710E-01    0.17632E+01
    41    0.13302E+04    0.64777E-01    0.16815E+01
    42    0.13497E+04    0.70139E-01    0.15885E+01
    43    0.13694E+04    0.75813E-01    0.14844E+01
    44    0.13892E+04    0.81796E-01    0.13700E+01
    45    0.14094E+04    0.88098E-01    0.12462E+01
    46    0.14300E+04    0.94722E-01    0.11117E+01
    47    0.14508E+04    0.10165E+00    0.96525E+00
    48    0.14717E+04    0.10884E+00    0.80867E+00
    49    0.14927E+04    0.11627E+00    0.64299E+00
    50    0.15142E+04    0.12388E+00    0.46251E+00
    51    0.15359E+04    0.13161E+00    0.26103E+00
    52    0.15580E+04    0.13958E+00    0.35922E-01
    53    0.15800E+04    0.14798E+00   -0.21271E+00
    54    0.16021E+04    0.15683E+00   -0.47675E+00
    55    0.16242E+04    0.16616E+00   -0.74793E+00
    56    0.16468E+04    0.17583E+00   -0.10251E+01
    57    0.16697E+04    0.18573E+00   -0.13093E+01
    58    0.16929E+04    0.19582E+00   -0.16036E+01
    59    0.17162E+04    0.20611E+00   -0.19107E+01
    60    0.17397E+04    0.21661E+00   -0.22323E+01
    61    0.17637E+04    0.22740E+00   -0.25691E+01
    62    0.17876E+04    0.23847E+00   -0.29222E+01
    63    0.18115E+04    0.24984E+00   -0.32920E+01
    64    0.18359E+04    0.26154E+00   -0.36793E+01
    65    0.18602E+04    0.27358E+00   -0.40842E+01
    66    0.18849E+04    0.28592E+00   -0.45046E+01
    67    0.19098E+04    0.29855E+00   -0.49372E+01
    68    0.19351E+04    0.31149E+00   -0.53798E+01
    69    0.19607E+04    0.32466E+00   -0.58301E+01
    70    0.19867E+04    0.33809E+00   -0.62893E+01
    71    0.20129E+04    0.35175E+00   -0.67595E+01
    72    0.20393E+04    0.36562E+00   -0.72428E+01
    73    0.20660E+04    0.37968E+00   -0.77406E+01
    74    0.20928E+04    0.39396E+00   -0.82529E+01
    75    0.21198E+04    0.40848E+00   -0.87794E+01
    76    0.21471E+04    0.42326E+00   -0.93198E+01
    77    0.21745E+04    0.43826E+00   -0.98734E+01
    78    0.22023E+04    0.45352E+00   -0.10441E+02
    79    0.22303E+04    0.46894E+00   -0.11017E+02
    80    0.22586E+04    0.48453E+00   -0.11603E+02
    81    0.22871E+04    0.50020E+00   -0.12198E+02
    82    0.23159E+04    0.51598E+00   -0.12802E+02
    83    0.23450E+04    0.53184E+00   -0.13413E+02
    84    0.23744E+04    0.54778E+00   -0.14031E+02
    85    0.24039E+04    0.56376E+00   -0.14656E+02
    86    0.24337E+04    0.57979E+00   -0.15288E+02
    87    0.24639E+04    0.59584E+00   -0.15925E+02
    88    0.24941E+04    0.61192E+00   -0.16569E+02
    89    0.25247E+04    0.62801E+00   -0.17219E+02
    90    0.25556E+04    0.64408E+00   -0.17873E+02
    91    0.25866E+04    0.66012E+00   -0.18533E+02
    92    0.26179E+04    0.67611E+00   -0.19197E+02
    93    0.26495E+04    0.69204E+00   -0.19865E+02
    94    0.26812E+04    0.70787E+00   -0.20537E+02
    95    0.27132E+04    0.72360E+00   -0.21212E+02
    96    0.27452E+04    0.73921E+00   -0.21891E+02
    97    0.27777E+04    0.75470E+00   -0.22571E+02
    98    0.28105E+04    0.77004E+00   -0.23253E+02
    99    0.28433E+04    0.78521E+00   -0.23937E+02
   100    0.28764E+04    0.80021E+00   -0.24620E+02
   101    0.29097E+04    0.81509E+00   -0.25305E+02
   102    0.29435E+04    0.82971E+00   -0.25989E+02
   103    0.29773E+04    0.84415E+00   -0.26674E+02
   104    0.30112E+04    0.85841E+00   -0.27355E+02
   105    0.30454E+04    0.87241E+00   -0.28036E+02
   106    0.30797E+04    0.88624E+00   -0.28714E+02
   107    0.31140E+04    0.89974E+00   -0.29389E+02
   108    0.31486E+04    0.91299E+00   -0.30061E+02
   109    0.31834E+04    0.92592E+00   -0.30728E+02
   110    0.32183E+04    0.93853E+00   -0.31390E+02
   111    0.32533E+04    0.95090E+00   -0.32047E+02
   112    0.32885E+04    0.96295E+00   -0.32699E+02
   113    0.33238E+04    0.97469E+00   -0.33345E+02
   114    0.33593E+04    0.98604E+00   -0.33983E+02
   115    0.33949E+04    0.99716E+00   -0.34614E+02
   116    0.34305E+04    0.10078E+01   -0.35236E+02
   117    0.34664E+04    0.10181E+01   -0.35849E+02
   118    0.35025E+04    0.10281E+01   -0.36455E+02
   119    0.35385E+04    0.10378E+01   -0.37049E+02
   120    0.35746E+04    0.10470E+01   -0.37634E+02
   121    0.36108E+04    0.10559E+01   -0.38207E+02
   122    0.36470E+04    0.10643E+01   -0.38770E+02
   123    0.36832E+04    0.10722E+01   -0.39321E+02
   124    0.37195E+04    0.10798E+01   -0.39857E+02
   125    0.37558E+04    0.10869E+01   -0.40381E+02
   126    0.37921E+04    0.10936E+01   -0.40892E+02
   127    0.38284E+04    0.10998E+01   -0.41389E+02
   128    0.38647E+04    0.11056E+01   -0.41872E+02
   129    0.39011E+04    0.11108E+01   -0.42339E+02
   130    0.39374E+04    0.11155E+01   -0.42790E+02
   131    0.39738E+04    0.11198E+01   -0.43225E+02
   132    0.40102E+04    0.11236E+01   -0.43643E+02
   133    0.40465E+04    0.11269E+01   -0.44045E+02
   134    0.40828E+04    0.11298E+01   -0.44427E+02
   135    0.41191E+04    0.11321E+01   -0.44792E+02
   136    0.41552E+04    0.11338E+01   -0.45135E+02
   137    0.41914E+04    0.11351E+01   -0.45460E+02
   138    0.42274E+04    0.11358E+01   -0.45764E+02
   139    0.42632E+04    0.11361E+01   -0.46046E+02
   140    0.42991E+04    0.11358E+01   -0.46308E+02
   141    0.43347E+04    0.11350E+01   -0.46547E+02
   142    0.43704E+04    0.11336E+01   -0.46764E+02
   143    0.44059E+04    0.11318E+01   -0.46959E+02
   144    0.44413E+04    0.11294E+01   -0.47130E+02
   145    0.44764E+04    0.11266E+01   -0.47278E+02
   146    0.45117E+04    0.11232E+01   -0.47403E+02
   147    0.45465E+04    0.11194E+01   -0.47502E+02
   148    0.45812E+04    0.11151E+01   -0.47577E+02
   149    0.46158E+04    0.11102E+01   -0.47628E+02
   150    0.46501E+04    0.11050E+01   -0.47651E+02
   151    0.46842E+04    0.10994E+01   -0.47649E+02
   152    0.47180E+04    0.10932E+01   -0.47622E+02
   153    0.47516E+04    0.10866E+01   -0.47567E+02
   154    0.47849E+04    0.10797E+01   -0.47486E+02
   155    0.48180E+04    0.10723E+01   -0.47379E+02
   156    0.48507E+04    0.10646E+01   -0.47245E+02
   157    0.48833E+04    0.10566E+01   -0.47083E+02
   158    0.49156E+04    0.10482E+01   -0.46894E+02
   159    0.49475E+04    0.10394E+01   -0.46678E+02
   160    0.49792E+04    0.10303E+01   -0.46433E+02
   161    0.50106E+04    0.10210E+01   -0.46161E+02
   162    0.50417E+04    0.10113E+01   -0.45862E+02
   163    0.50726E+04    0.10014E+01   -0.45534E+02
   164    0.51030E+04    0.99124E+00   -0.45179E+02
   165    0.51332E+04    0.98081E+00   -0.44795E+02
   166    0.51630E+04    0.97026E+00   -0.44383E+02
   167    0.51926E+04    0.95935E+00   -0.43944E+02
   168    0.52217E+04    0.94847E+00   -0.43475E+02
   169    0.52505E+04    0.93733E+00   -0.42978E+02
   170    0.52789E+04    0.92614E+00   -0.42452E+02
   171    0.53068E+04    0.91490E+00   -0.41897E+02
   172    0.53343E+04    0.90355E+00   -0.41313E+02
   173    0.53613E+04    0.89209E+00   -0.40700E+02
   174    0.53880E+04    0.88082E+00   -0.40059E+02
   175    0.54143E+04    0.86943E+00   -0.39389E+02
   176    0.54399E+04    0.85816E+00   -0.38690E+02
   177    0.54652E+04    0.84694E+00   -0.37962E+02
   178    0.54900E+04    0.83598E+00   -0.37206E+02
   179    0.55142E+04    0.82500E+00   -0.36421E+02
   180    0.55382E+04    0.81421E+00   -0.35608E+02
   181    0.55615E+04    0.80363E+00   -0.34767E+02
   182    0.55844E+04    0.79332E+00   -0.33897E+02
   183    0.56067E+04    0.78322E+00   -0.32999E+02
   184    0.56285E+04    0.77339E+00   -0.32074E+02
   185    0.56499E+04    0.76400E+00   -0.31122E+02
   186    0.56704E+04    0.75490E+00   -0.30141E+02
   187    0.56907E+04    0.74623E+00   -0.29132E+02
   188    0.57104E+04    0.73799E+00   -0.28097E+02
   189    0.57295E+04    0.73021E+00   -0.27035E+02
   190    0.57484E+04    0.72294E+00   -0.25947E+02
